region_type,state,country,percent_yoy_change,date
states,British Columbia,Canada,-100,2020-04-16
states,British Columbia,Canada,-100,2020-04-17
states,British Columbia,Canada,-100,2020-04-18
states,British Columbia,Canada,-100,2020-04-19
states,British Columbia,Canada,-100,2020-04-20
states,British Columbia,Canada,-100,2020-04-21
states,British Columbia,Canada,-100,2020-04-22
states,British Columbia,Canada,-100,2020-04-23
states,British Columbia,Canada,-100,2020-04-24
states,British Columbia,Canada,-100,2020-04-25
states,British Columbia,Canada,-100,2020-04-26
states,British Columbia,Canada,-100,2020-04-27
states,British Columbia,Canada,-100,2020-04-28
states,British Columbia,Canada,-100,2020-04-29
states,British Columbia,Canada,-100,2020-04-30
states,British Columbia,Canada,-100,2020-05-01
states,British Columbia,Canada,-100,2020-05-02
states,British Columbia,Canada,-100,2020-05-03
states,British Columbia,Canada,-100,2020-05-04
states,British Columbia,Canada,-100,2020-05-05
states,British Columbia,Canada,-100,2020-05-06
states,British Columbia,Canada,-100,2020-05-07
states,British Columbia,Canada,-100,2020-05-08
states,British Columbia,Canada,-100,2020-05-09
states,British Columbia,Canada,-100,2020-05-10
states,British Columbia,Canada,-100,2020-05-11
states,British Columbia,Canada,-100,2020-05-12
states,British Columbia,Canada,-99,2020-05-13
states,British Columbia,Canada,-99,2020-05-14
states,British Columbia,Canada,-100,2020-05-15
states,British Columbia,Canada,-99,2020-05-16
states,British Columbia,Canada,-100,2020-05-17
states,British Columbia,Canada,-99,2020-05-18
states,British Columbia,Canada,-87,2020-05-19
states,British Columbia,Canada,-88,2020-05-20
states,British Columbia,Canada,-86,2020-05-21
states,British Columbia,Canada,-86,2020-05-22
states,British Columbia,Canada,-84,2020-05-23
states,British Columbia,Canada,-84,2020-05-24
states,British Columbia,Canada,-97,2020-05-25
states,British Columbia,Canada,-73,2020-05-26
states,British Columbia,Canada,-70,2020-05-27
states,British Columbia,Canada,-71,2020-05-28
states,British Columbia,Canada,-72,2020-05-29
states,British Columbia,Canada,-73,2020-05-30
states,British Columbia,Canada,-71,2020-05-31
states,British Columbia,Canada,-66,2020-06-01
states,British Columbia,Canada,-71,2020-06-02
states,British Columbia,Canada,-63,2020-06-03
states,British Columbia,Canada,-65,2020-06-04
states,British Columbia,Canada,-62,2020-06-05
states,British Columbia,Canada,-60,2020-06-06
states,British Columbia,Canada,-58,2020-06-07
states,British Columbia,Canada,-63,2020-06-08
states,British Columbia,Canada,-67,2020-06-09
states,British Columbia,Canada,-63,2020-06-10
states,British Columbia,Canada,-62,2020-06-11
states,British Columbia,Canada,-62,2020-06-12
states,British Columbia,Canada,-58,2020-06-13
states,British Columbia,Canada,-72,2020-06-14
states,British Columbia,Canada,-68,2020-06-15
states,British Columbia,Canada,-56,2020-06-16
states,British Columbia,Canada,-54,2020-06-17
states,British Columbia,Canada,-53,2020-06-18
states,British Columbia,Canada,-53,2020-06-19
states,British Columbia,Canada,-51,2020-06-20
states,British Columbia,Canada,-28,2020-06-21
states,British Columbia,Canada,-50,2020-06-22
states,British Columbia,Canada,-54,2020-06-23
states,British Columbia,Canada,-53,2020-06-24
states,British Columbia,Canada,-45,2020-06-25
states,British Columbia,Canada,-43,2020-06-26
states,British Columbia,Canada,-44,2020-06-27
states,British Columbia,Canada,-51,2020-06-28
states,British Columbia,Canada,-66,2020-06-29
states,British Columbia,Canada,-32,2020-06-30
states,British Columbia,Canada,-33,2020-07-01
states,British Columbia,Canada,-53,2020-07-02
states,British Columbia,Canada,-48,2020-07-03
states,British Columbia,Canada,-87,2020-07-04
states,British Columbia,Canada,-38,2020-07-05
states,British Columbia,Canada,-47,2020-07-06
states,British Columbia,Canada,-48,2020-07-07
states,British Columbia,Canada,-42,2020-07-08
states,British Columbia,Canada,-48,2020-07-09
states,British Columbia,Canada,-40,2020-07-10
states,British Columbia,Canada,-45,2020-07-11
states,British Columbia,Canada,-38,2020-07-12
states,British Columbia,Canada,-41,2020-07-13
states,British Columbia,Canada,-42,2020-07-14
states,California,United States,-2,2020-02-18
states,California,United States,2,2020-02-19
states,California,United States,5,2020-02-20
states,California,United States,0,2020-02-21
states,California,United States,-2,2020-02-22
states,California,United States,7,2020-02-23
states,California,United States,3,2020-02-24
states,California,United States,6,2020-02-25
states,California,United States,4,2020-02-26
states,California,United States,3,2020-02-27
states,California,United States,5,2020-02-28
states,California,United States,9,2020-02-29
states,California,United States,-3,2020-03-01
states,California,United States,-6,2020-03-02
states,California,United States,-4,2020-03-03
states,California,United States,-3,2020-03-04
states,California,United States,-10,2020-03-05
states,California,United States,-8,2020-03-06
states,California,United States,-5,2020-03-07
states,California,United States,-5,2020-03-08
states,California,United States,-18,2020-03-09
states,California,United States,-27,2020-03-10
states,California,United States,-23,2020-03-11
states,California,United States,-38,2020-03-12
states,California,United States,-42,2020-03-13
states,California,United States,-47,2020-03-14
states,California,United States,-55,2020-03-15
states,California,United States,-70,2020-03-16
states,California,United States,-96,2020-03-17
states,California,United States,-99,2020-03-18
states,California,United States,-99,2020-03-19
states,California,United States,-99,2020-03-20
states,California,United States,-99,2020-03-21
states,California,United States,-99,2020-03-22
states,California,United States,-100,2020-03-23
states,California,United States,-99,2020-03-24
states,California,United States,-100,2020-03-25
states,California,United States,-100,2020-03-26
states,California,United States,-99,2020-03-27
states,California,United States,-100,2020-03-28
states,California,United States,-100,2020-03-29
states,California,United States,-99,2020-03-30
states,California,United States,-100,2020-03-31
states,California,United States,-100,2020-04-01
states,California,United States,-100,2020-04-02
states,California,United States,-100,2020-04-03
states,California,United States,-100,2020-04-04
states,California,United States,-100,2020-04-05
states,California,United States,-100,2020-04-06
states,California,United States,-100,2020-04-07
states,California,United States,-99,2020-04-08
states,California,United States,-100,2020-04-09
states,California,United States,-100,2020-04-10
states,California,United States,-100,2020-04-11
states,California,United States,-100,2020-04-12
states,California,United States,-100,2020-04-13
states,California,United States,-100,2020-04-14
states,California,United States,-99,2020-04-15
states,California,United States,-100,2020-04-16
states,California,United States,-100,2020-04-17
states,California,United States,-100,2020-04-18
states,California,United States,-100,2020-04-19
states,California,United States,-100,2020-04-20
states,California,United States,-100,2020-04-21
states,California,United States,-100,2020-04-22
states,California,United States,-100,2020-04-23
states,California,United States,-100,2020-04-24
states,California,United States,-100,2020-04-25
states,California,United States,-100,2020-04-26
states,California,United States,-100,2020-04-27
states,California,United States,-100,2020-04-28
states,California,United States,-100,2020-04-29
states,California,United States,-100,2020-04-30
states,California,United States,-100,2020-05-01
states,California,United States,-100,2020-05-02
states,California,United States,-100,2020-05-03
states,California,United States,-100,2020-05-04
states,California,United States,-100,2020-05-05
states,California,United States,-100,2020-05-06
states,California,United States,-99,2020-05-07
states,California,United States,-99,2020-05-08
states,California,United States,-99,2020-05-09
states,California,United States,-99,2020-05-10
states,California,United States,-99,2020-05-11
states,California,United States,-99,2020-05-12
states,California,United States,-99,2020-05-13
states,California,United States,-99,2020-05-14
states,California,United States,-99,2020-05-15
states,California,United States,-99,2020-05-16
states,California,United States,-99,2020-05-17
states,California,United States,-99,2020-05-18
states,California,United States,-99,2020-05-19
states,California,United States,-99,2020-05-20
states,California,United States,-99,2020-05-21
states,California,United States,-97,2020-05-22
states,California,United States,-96,2020-05-23
states,California,United States,-94,2020-05-24
states,California,United States,-93,2020-05-25
states,California,United States,-92,2020-05-26
states,California,United States,-90,2020-05-27
states,California,United States,-90,2020-05-28
states,California,United States,-87,2020-05-29
states,California,United States,-86,2020-05-30
states,California,United States,-85,2020-05-31
states,California,United States,-89,2020-06-01
states,California,United States,-88,2020-06-02
states,California,United States,-85,2020-06-03
states,California,United States,-85,2020-06-04
states,California,United States,-78,2020-06-05
states,California,United States,-76,2020-06-06
states,California,United States,-76,2020-06-07
states,California,United States,-78,2020-06-08
states,California,United States,-77,2020-06-09
states,California,United States,-75,2020-06-10
states,California,United States,-72,2020-06-11
states,California,United States,-69,2020-06-12
states,California,United States,-68,2020-06-13
states,California,United States,-79,2020-06-14
states,California,United States,-71,2020-06-15
states,California,United States,-69,2020-06-16
states,California,United States,-67,2020-06-17
states,California,United States,-66,2020-06-18
states,California,United States,-62,2020-06-19
states,California,United States,-60,2020-06-20
states,California,United States,-42,2020-06-21
states,California,United States,-66,2020-06-22
states,California,United States,-67,2020-06-23
states,California,United States,-64,2020-06-24
states,California,United States,-64,2020-06-25
states,California,United States,-60,2020-06-26
states,California,United States,-59,2020-06-27
states,California,United States,-62,2020-06-28
states,California,United States,-66,2020-06-29
states,California,United States,-66,2020-06-30
states,California,United States,-70,2020-07-01
states,California,United States,-64,2020-07-02
states,California,United States,-65,2020-07-03
states,California,United States,-77,2020-07-04
states,California,United States,-65,2020-07-05
states,California,United States,-69,2020-07-06
states,California,United States,-72,2020-07-07
states,California,United States,-72,2020-07-08
states,California,United States,-71,2020-07-09
states,California,United States,-69,2020-07-10
states,California,United States,-69,2020-07-11
states,California,United States,-68,2020-07-12
states,California,United States,-75,2020-07-13
states,California,United States,-76,2020-07-14
states,Colorado,United States,1,2020-02-18
states,Colorado,United States,-8,2020-02-19
states,Colorado,United States,-4,2020-02-20
states,Colorado,United States,7,2020-02-21
states,Colorado,United States,1,2020-02-22
states,Colorado,United States,-8,2020-02-23
states,Colorado,United States,-2,2020-02-24
states,Colorado,United States,-4,2020-02-25
states,Colorado,United States,-1,2020-02-26
states,Colorado,United States,-2,2020-02-27
states,Colorado,United States,0,2020-02-28
states,Colorado,United States,22,2020-02-29
states,Colorado,United States,26,2020-03-01
states,Colorado,United States,-1,2020-03-02
states,Colorado,United States,-6,2020-03-03
states,Colorado,United States,-6,2020-03-04
states,Colorado,United States,-4,2020-03-05
states,Colorado,United States,-8,2020-03-06
states,Colorado,United States,-10,2020-03-07
states,Colorado,United States,-6,2020-03-08
states,Colorado,United States,-13,2020-03-09
states,Colorado,United States,-17,2020-03-10
states,Colorado,United States,-8,2020-03-11
states,Colorado,United States,-17,2020-03-12
states,Colorado,United States,-41,2020-03-13
states,Colorado,United States,-45,2020-03-14
states,Colorado,United States,-52,2020-03-15
states,Colorado,United States,-66,2020-03-16
states,Colorado,United States,-98,2020-03-17
states,Colorado,United States,-100,2020-03-18
states,Colorado,United States,-100,2020-03-19
states,Colorado,United States,-100,2020-03-20
states,Colorado,United States,-100,2020-03-21
states,Colorado,United States,-100,2020-03-22
states,Colorado,United States,-100,2020-03-23
states,Colorado,United States,-100,2020-03-24
states,Colorado,United States,-100,2020-03-25
states,Colorado,United States,-100,2020-03-26
states,Colorado,United States,-100,2020-03-27
states,Colorado,United States,-100,2020-03-28
states,Colorado,United States,-100,2020-03-29
states,Colorado,United States,-100,2020-03-30
states,Colorado,United States,-100,2020-03-31
states,Colorado,United States,-100,2020-04-01
states,Colorado,United States,-100,2020-04-02
states,Colorado,United States,-100,2020-04-03
states,Colorado,United States,-100,2020-04-04
states,Colorado,United States,-100,2020-04-05
states,Colorado,United States,-100,2020-04-06
states,Colorado,United States,-100,2020-04-07
states,Colorado,United States,-100,2020-04-08
states,Colorado,United States,-100,2020-04-09
states,Colorado,United States,-100,2020-04-10
states,Colorado,United States,-99,2020-04-11
states,Colorado,United States,-100,2020-04-12
states,Colorado,United States,-100,2020-04-13
states,Colorado,United States,-100,2020-04-14
states,Colorado,United States,-100,2020-04-15
states,Colorado,United States,-100,2020-04-16
states,Colorado,United States,-100,2020-04-17
states,Colorado,United States,-100,2020-04-18
states,Colorado,United States,-100,2020-04-19
states,Colorado,United States,-100,2020-04-20
states,Colorado,United States,-100,2020-04-21
states,Colorado,United States,-100,2020-04-22
states,Colorado,United States,-99,2020-04-23
states,Colorado,United States,-100,2020-04-24
states,Colorado,United States,-100,2020-04-25
states,Colorado,United States,-100,2020-04-26
states,Colorado,United States,-100,2020-04-27
states,Colorado,United States,-100,2020-04-28
states,Colorado,United States,-100,2020-04-29
states,Colorado,United States,-100,2020-04-30
states,Colorado,United States,-99,2020-05-01
states,Colorado,United States,-100,2020-05-02
states,Colorado,United States,-100,2020-05-03
states,Colorado,United States,-99,2020-05-04
states,Colorado,United States,-99,2020-05-05
states,Colorado,United States,-99,2020-05-06
states,Colorado,United States,-99,2020-05-07
states,Colorado,United States,-99,2020-05-08
states,Colorado,United States,-99,2020-05-09
states,Colorado,United States,-100,2020-05-10
states,Colorado,United States,-99,2020-05-11
states,Colorado,United States,-99,2020-05-12
states,Colorado,United States,-99,2020-05-13
states,Colorado,United States,-99,2020-05-14
states,Colorado,United States,-99,2020-05-15
states,Colorado,United States,-99,2020-05-16
states,Colorado,United States,-99,2020-05-17
states,Colorado,United States,-99,2020-05-18
states,Colorado,United States,-99,2020-05-19
states,Colorado,United States,-99,2020-05-20
states,Colorado,United States,-99,2020-05-21
states,Colorado,United States,-99,2020-05-22
states,Colorado,United States,-99,2020-05-23
states,Colorado,United States,-99,2020-05-24
states,Colorado,United States,-95,2020-05-25
states,Colorado,United States,-94,2020-05-26
states,Colorado,United States,-87,2020-05-27
states,Colorado,United States,-83,2020-05-28
states,Colorado,United States,-78,2020-05-29
states,Colorado,United States,-80,2020-05-30
states,Colorado,United States,-77,2020-05-31
states,Colorado,United States,-74,2020-06-01
states,Colorado,United States,-75,2020-06-02
states,Colorado,United States,-71,2020-06-03
states,Colorado,United States,-72,2020-06-04
states,Colorado,United States,-65,2020-06-05
states,Colorado,United States,-66,2020-06-06
states,Colorado,United States,-64,2020-06-07
states,Colorado,United States,-70,2020-06-08
states,Colorado,United States,-66,2020-06-09
states,Colorado,United States,-60,2020-06-10
states,Colorado,United States,-56,2020-06-11
states,Colorado,United States,-54,2020-06-12
states,Colorado,United States,-55,2020-06-13
states,Colorado,United States,-69,2020-06-14
